area,input_fwhm,output_fwhm,detected
100000,0.03999999999996362,0.03985016456372469,True
100000,0.04000000000041837,0.0867601912627466,True
100000,0.03999999999996362,0.047507730553963845,True
100000,0.03999999999996362,0.03988362595883725,True
100000,0.039999999999054126,0.06851321748142232,True
100000,0.040000000000873115,0.03440056244325214,True
100000,0.040000000000873115,0.041211675722887905,True
100000,0.03999999999996362,0.04000394152315242,True
100000,0.03999999999996362,0.039881192909358806,True
100000,0.03999999999996362,0.08137616331211077,True
100000,0.039999999999054126,0.07774297497841784,True
100000,0.03999999999996362,0.07472764727929546,True
100000,0.03999999999996362,0.04077334232821613,True
100000,0.040000000000873115,0.08835506793072637,True
